Symbol,Synonym Symbol,Scientific Name with Author,National Common Name,Family
ERGR16,HABLG,Haplopappus bloomeri A. Gray var. greenei (A. Gray) Cronquist,,Asteraceae
ERGR16,HAGR6,Haplopappus greenei A. Gray,,Asteraceae
ERGR16,HAGRM,Haplopappus greenei A. Gray var. mollis A. Gray,,Asteraceae
ERGR16,MAGR12,Macronema greenei (A. Gray) Greene,,Asteraceae
ERGR2,,Erigeron gracilis Rydb.,quill fleabane,Asteraceae
ERHU,,Erigeron humilis Graham,arctic alpine fleabane,Asteraceae
ERHU,ERUN80,Erigeron unalaschkensis (DC.) Vierh.,,Asteraceae
ERHU,ERUNU2,Erigeron uniflorus L. var. unalaschkensis (DC.) Ostenf.,,Asteraceae
ERICA2,,Ericameria Nutt.,goldenbush,Asteraceae
ERIGE2,,Erigeron L.,fleabane,Asteraceae
ERIOP2,,Eriophyllum Lag.,woolly sunflower,Asteraceae
ERJO2,,Erigeron jonesii Cronquist,Jones' fleabane,Asteraceae
ERJO2,ERWA6,Erigeron wahwahensis S.L. Welsh,,Asteraceae
ERLA14,,Erigeron latus (A. Nelson & J.F. Macbr.) Cronquist,broad fleabane,Asteraceae
ERLA6,,Eriophyllum lanatum (Pursh) Forbes,common woolly sunflower,Asteraceae
ERLAI,,Eriophyllum lanatum (Pursh) Forbes var. integrifolium (Hook.) Smiley,common woolly sunflower,Asteraceae
ERLAI,ERIN12,Eriophyllum integrifolium (Hook.) Greene,,Asteraceae
ERLAI,ERLAM,Eriophyllum lanatum (Pursh) Forbes var. monoense (Rydb.) Jeps.,,Asteraceae
ERLAL3,,Eriophyllum lanatum (Pursh) Forbes var. lanatum,common woolly sunflower,Asteraceae
ERLAL3,ERLAT,Eriophyllum lanatum (Pursh) Forbes var. typicum Constance,,Asteraceae
ERLE6,,Erigeron leiomerus A. Gray,rockslide yellow fleabane,Asteraceae
ERLI,,Erigeron linearis (Hook.) Piper,desert yellow fleabane,Asteraceae
ERLI,ERPE12,Erigeron peucephyllus A. Gray,,Asteraceae
ERLO,,Erigeron lonchophyllus Hook.,shortray fleabane,Asteraceae
ERLO,ERLOL,Erigeron lonchophyllus Hook. var. laurentianus Vict.,,Asteraceae
ERLO,ERMI10,Erigeron minor (Hook.) Rydb.,,Asteraceae
ERLO,TRLO3,Trimorpha lonchophylla (Hook.) G.L. Nesom,,Asteraceae
ERNA10,,Ericameria nauseosa (Pall. ex Pursh) G.L. Nesom & Baird,rubber rabbitbrush,Asteraceae
ERNA5,,Erigeron nanus Nutt.,dwarf fleabane,Asteraceae
ERNA7,,Ericameria nana Nutt.,dwarf goldenbush,Asteraceae
ERNA7,HANA,Haplopappus nanus (Nutt.) D.C. Eaton,,Asteraceae
ERNAB2,,Ericameria nauseosa (Pall. ex Pursh) G.L. Nesom & Baird ssp. nauseosa var. bigelovii (A. Gray) G.L. Nesom & Baird,rubber rabbitbrush,Asteraceae
ERNAB2,CHNAB2,Chrysothamnus nauseosus (Pall. ex Pursh) Britton ssp. bigelovii (A. Gray) H.M. Hall & Clem.,,Asteraceae
ERNAB2,CHNAB3,Chrysothamnus nauseosus (Pall. ex Pursh) Britton var. bigelovii (A. Gray) H.M. Hall,,Asteraceae
ERNAC2,,Ericameria nauseosa (Pall. ex Pursh) G.L. Nesom & Baird ssp. consimilis (Greene) G.L. Nesom & Baird,rubber rabbitbrush,Asteraceae
ERNAG,,Ericameria nauseosa (Pall. ex Pursh) G.L. Nesom & Baird ssp. nauseosa var. glabrata (A. Gray) G.L. Nesom & Baird,rubber rabbitbrush,Asteraceae
ERNAG,CHGR12,Chrysothamnus graveolens (Nutt.) Greene,,Asteraceae
ERNAG,CHNAG2,Chrysothamnus nauseosus (Pall. ex Pursh) Britton ssp. graveolens (Nutt.) Piper,,Asteraceae
ERNAG,CHNAG5,Chrysothamnus nauseosus (Pall. ex Pursh) Britton var. glabratus (A. Gray) Cronquist,,Asteraceae
ERNAG,CHNAG6,Chrysothamnus nauseosus (Pall. ex Pursh) Britton var. graveolens (Nutt.) Piper ex H.M. Hall,,Asteraceae
ERNAG,CHNAP4,Chrysothamnus nauseosus (Pall. ex Pursh) Britton var. petrophilus Cronquist,,Asteraceae
ERNAG,ERNAG3,Ericameria nauseosa (Pall. ex Pursh) G.L. Nesom & Baird var. graveolens (Nutt.) Reveal & Schuyler,,Asteraceae
ERNAH,,Ericameria nauseosa (Pall. ex Pursh) G.L. Nesom & Baird ssp. nauseosa var. hololeuca (A. Gray) G.L. Nesom & Baird,rubber rabbitbrush,Asteraceae
ERNAH,CHNAG4,Chrysothamnus nauseosus (Pall. ex Pursh) Britton ssp. gnaphalodes (Greene) H.M. Hall & Clem.,,Asteraceae
ERNAH,CHNAH,Chrysothamnus nauseosus (Pall. ex Pursh) Britton ssp. hololeucus (A. Gray) H.M. Hall & Clem.,,Asteraceae
ERNAH,CHNAG3,Chrysothamnus nauseosus (Pall. ex Pursh) Britton var. gnaphalodes (Greene) H.M. Hall,,Asteraceae
ERNAH,CHNAH2,Chrysothamnus nauseosus (Pall. ex Pursh) Britton var. hololeucus (A. Gray) H.M. Hall,,Asteraceae
ERNAL,,Ericameria nauseosa (Pall. ex Pursh) G.L. Nesom & Baird ssp. consimilis (Greene) G.L. Nesom & Baird var. leiosperma (A. Gray) G.L. Nesom & Baird,rubber rabbitbrush,Asteraceae
ERNAL,CHNAL3,Chrysothamnus nauseosus (Pall. ex Pursh) Britton ssp. leiospermus (A. Gray) H.M. Hall & Clem.,,Asteraceae
ERNAL,CHNAA6,Chrysothamnus nauseosus (Pall. ex Pursh) Britton var. abbreviatus (M.E. Jones) S.F. Blake,,Asteraceae
ERNAL,CHNAL4,Chrysothamnus nauseosus (Pall. ex Pursh) Britton var. leiospermus (A. Gray) H.M. Hall,,Asteraceae
ERNAN3,,Ericameria nauseosa (Pall. ex Pursh) G.L. Nesom & Baird ssp. nauseosa,rubber rabbitbrush,Asteraceae
ERNAN4,,Ericameria nauseosa (Pall. ex Pursh) G.L. Nesom & Baird ssp. nauseosa var. nana (Cronquist) G.L. Nesom & Baird,rubber rabbitbrush,Asteraceae
ERNAN4,CHNAN2,Chrysothamnus nauseosus (Pall. ex Pursh) Britton ssp. nanus (Cronquist) D.D. Keck,,Asteraceae
ERNAN4,CHNAN4,Chrysothamnus nauseosus (Pall. ex Pursh) Britton var. nanus Cronquist,,Asteraceae
ERNAO,,Ericameria nauseosa (Pall. ex Pursh) G.L. Nesom & Baird ssp. consimilis (Greene) G.L. Nesom & Baird var. oreophila (A. Nelson) G.L. Nesom & Baird,rubber rabbitbrush,Asteraceae
ERNAO,CHNAC2,Chrysothamnus nauseosus (Pall. ex Pursh) Britton ssp. consimilis (Greene) H.M. Hall & Clem.,,Asteraceae
ERNAO,CHNAP2,Chrysothamnus nauseosus (Pall. ex Pursh) Britton ssp. pinifolius (Greene) H.M. Hall & Clem.,,Asteraceae
ERNAO,CHNAA8,Chrysothamnus nauseosus (Pall. ex Pursh) Britton var. artus (A. Nelson) Cronquist,,Asteraceae
ERNAO,CHNAC3,Chrysothamnus nauseosus (Pall. ex Pursh) Britton var. consimilis (Greene) H.M. Hall,,Asteraceae
ERNAO,CHNAO,Chrysothamnus nauseosus (Pall. ex Pursh) Britton var. oreophilus (A. Nelson) H.M. Hall,,Asteraceae
ERNAO,ERNAA4,Ericameria nauseosa (Pall. ex Pursh) G.L. Nesom & Baird var. arta (A. Nelson) G.L. Nesom & Baird,,Asteraceae
ERNAS2,,Ericameria nauseosa (Pall. ex Pursh) G.L. Nesom & Baird ssp. nauseosa var. speciosa (Nutt.) G.L. Nesom & Baird,rubber rabbitbrush,Asteraceae
ERNAS2,CHNAA3,Chrysothamnus nauseosus (Pall. ex Pursh) Britton ssp. albicaulis (Nutt.) H.M. Hall & Clem.,,Asteraceae
ERNAS2,CHNAS2,Chrysothamnus nauseosus (Pall. ex Pursh) Britton ssp. speciosus (Nutt.) H.M. Hall & Clem.,,Asteraceae
ERNAS2,CHNAA7,Chrysothamnus nauseosus (Pall. ex Pursh) Britton var. albicaulis (Nutt.) Rydb.,,Asteraceae
ERNAS2,CHNAS3,Chrysothamnus nauseosus (Pall. ex Pursh) Britton var. speciosus (Nutt.) H.M. Hall,,Asteraceae
ERPA30,,Ericameria parryi (A. Gray) G.L. Nesom & Baird,Parry's rabbitbrush,Asteraceae
ERPAA4,,Ericameria parryi (A. Gray) G.L. Nesom & Baird var. attenuata (M.E. Jones) G.L. Nesom & Baird,Parry's rabbitbrush,Asteraceae
ERPAA4,CHPAA4,Chrysothamnus parryi (A. Gray) Greene ssp. attenuatus (M.E. Jones) H.M. Hall & Clem.,,Asteraceae
ERPAA4,CHPAA5,Chrysothamnus parryi (A. Gray) Greene var. attenuatus (M.E. Jones) Kittell,,Asteraceae
ERPAH,,Ericameria parryi (A. Gray) G.L. Nesom & Baird var. howardii (Parry ex A. Gray) G.L. Nesom & Baird,Parry's rabbitbrush,Asteraceae
ERPAH,CHHO6,Chrysothamnus howardii (Parry ex A. Gray) Greene,,Asteraceae
ERPAH,CHPAH,Chrysothamnus parryi (A. Gray) Greene ssp. howardii (Parry ex A. Gray) H.M. Hall & Clem.,,Asteraceae
ERPAH,CHPAH2,Chrysothamnus parryi (A. Gray) Greene var. howardii (Parry ex A. Gray) Kittell,,Asteraceae
ERPAM4,,Ericameria parryi (A. Gray) G.L. Nesom & Baird var. montana (L.C. Anderson) G.L. Nesom & Baird,Parry's rabbitbrush,Asteraceae
ERPAM4,CHPAM2,Chrysothamnus parryi (A. Gray) Greene ssp. montanus L.C. Anderson,,Asteraceae
ERPAS,,Ericameria parryi (A. Gray) G.L. Nesom & Baird var. salmonensis (L.C. Anderson) G.L. Nesom & Baird,Parry's rabbitbrush,Asteraceae
ERPAS,CHPAS,Chrysothamnus parryi (A. Gray) Greene ssp. salmonensis L.C. Anderson,,Asteraceae
ERPE3,,Erigeron peregrinus (Banks ex Pursh) Greene,subalpine fleabane,Asteraceae
ERPEC,,Erigeron peregrinus (Banks ex Pursh) Greene ssp. callianthemus (Greene) Cronquist,subalpine fleabane,Asteraceae
ERPEC,ERGL5,Erigeron glacialis (Nutt.) A. Nelson,,Asteraceae
ERPEC2,,Erigeron peregrinus (Banks ex Pursh) Greene ssp. callianthemus (Greene) Cronquist var. callianthemus,subalpine fleabane,Asteraceae
ERPEC2,ERCA21,Erigeron callianthemus Greene,,Asteraceae
ERPEC2,ERPEA2,Erigeron peregrinus (Banks ex Pursh) Greene var. angustifolius (A. Gray) Cronquist,,Asteraceae
ERPEC2,ERPEE,Erigeron peregrinus (Banks ex Pursh) Greene var. eucallianthemus Cronquist,,Asteraceae
ERPEC2,ERPES3,Erigeron peregrinus (Banks ex Pursh) Greene var. scaposus (Torr. & A. Gray) Cronquist,,Asteraceae
ERPED2,,Erigeron peregrinus (Banks ex Pursh) Greene ssp. peregrinus var. dawsonii Greene,subalpine fleabane,Asteraceae
ERPEP,,Erigeron peregrinus (Banks ex Pursh) Greene ssp. peregrinus,subalpine fleabane,Asteraceae
ERPH,,Erigeron philadelphicus L.,Philadelphia fleabane,Asteraceae
ERPHP,,Erigeron philadelphicus L. var. philadelphicus,Philadelphia fleabane,Asteraceae
ERPHP,ERPHG2,Erigeron philadelphicus L. var. glaber Henry,,Asteraceae
ERPHP,ERPHS,Erigeron philadelphicus L. var. scaturicola (Fernald) Fernald,,Asteraceae
ERPHP,ERPU13,Erigeron purpureus Aiton,,Asteraceae
ERPO2,,Erigeron poliospermus A. Gray,purple cushion fleabane,Asteraceae
ERPOP,,Erigeron poliospermus A. Gray var. poliospermus,purple cushion fleabane,Asteraceae
ERPOP,ERPOT,Erigeron poliospermus A. Gray var. typicus Cronquist,,Asteraceae
ERPU2,,Erigeron pumilus Nutt.,shaggy fleabane,Asteraceae
ERPUG,,Erigeron pumilus Nutt. ssp. intermedius Cronquist var. gracilior Cronquist,shaggy fleabane,Asteraceae
ERPUI,,Erigeron pumilus Nutt. ssp. intermedius Cronquist,shaggy fleabane,Asteraceae
ERPUI2,,Erigeron pumilus Nutt. ssp. intermedius Cronquist var. intermedius (Cronquist) Cronquist,shaggy fleabane,Asteraceae
ERPUI2,ERPUE2,Erigeron pumilus Nutt. var. euintermedius Cronquist,,Asteraceae
ERRA2,,Erigeron radicatus Hook.,taproot fleabane,Asteraceae
ERRE8,,Ericameria resinosa Nutt.,Columbian goldenbush,Asteraceae
ERRE8,HARE3,Haplopappus resinosus (Nutt.) A. Gray,,Asteraceae
ERRY,,Erigeron rydbergii Cronquist,Rydberg's fleabane,Asteraceae
ERSA19,,Erigeron salmonensis S.J. Brunsfeld & G.L. Nesom,Salmon River fleabane,Asteraceae
ERSI3,,Erigeron simplex Greene,onestem fleabane,Asteraceae
ERSP4,,Erigeron speciosus (Lindl.) DC.,aspen fleabane,Asteraceae
ERSPM,,Erigeron speciosus (Lindl.) DC. var. macranthus (Nutt.) Cronquist,aspen fleabane,Asteraceae
ERSPM,ERMA11,Erigeron macranthus Nutt.,,Asteraceae
ERSPS,,Erigeron speciosus (Lindl.) DC. var. speciosus,aspen fleabane,Asteraceae
ERSPS,ERSPT,Erigeron speciosus (Lindl.) DC. var. typicus Cronquist,,Asteraceae
ERST3,,Erigeron strigosus Muhl. ex Willd.,prairie fleabane,Asteraceae
ERSTS,,Erigeron strigosus Muhl. ex Willd. var. septentrionalis (Fernald & Wiegand) Fernald,prairie fleabane,Asteraceae
ERSTS,ERSTS4,Erigeron strigosus Muhl. ex Willd. ssp. septentrionalis (Fernald & Wiegand) Wagenitz,,Asteraceae
ERSTS2,,Erigeron strigosus Muhl. ex Willd. var. strigosus,prairie fleabane,Asteraceae
ERSTS2,ERANS8,Erigeron annuus (L.) Pers. ssp. strigosus (Muhl. ex Willd.) Wagenitz,,Asteraceae
ERSTS2,ERRA8,"Erigeron ramosus (Walter) Britton, Sterns & Poggenb.",,Asteraceae
ERSTS2,ERSTD2,Erigeron strigosus Muhl. ex Willd. var. discoideus Robbins ex A. Gray,,Asteraceae
ERSTS2,ERSTE,Erigeron strigosus Muhl. ex Willd. var. eligulatus Cronquist,,Asteraceae
ERSTS2,ERSTT,Erigeron strigosus Muhl. ex Willd. var. typicus Cronquist,,Asteraceae
ERSTS2,ERTR16,Erigeron traversii Shinners,,Asteraceae
ERSTS2,STST14,Stenactis strigosa (Muhl. ex Willd.) DC.,,Asteraceae
ERSU13,,Ericameria suffruticosa (Nutt.) G.L. Nesom,singlehead goldenbush,Asteraceae
ERSU13,HASU,Haplopappus suffruticosus (Nutt.) A. Gray,,Asteraceae
ERSU13,MASU7,Macronema suffruticosum Nutt.,,Asteraceae
ERSU2,,Erigeron subtrinervis Rydb. ex Porter & Britton,threenerve fleabane,Asteraceae
ERSUC,,Erigeron subtrinervis Rydb. ex Porter & Britton var. conspicuus (Rydb.) Cronquist,threenerve fleabane,Asteraceae
ERSUC,ERCO33,Erigeron conspicuus Rydb.,,Asteraceae
ERSUC,ERSPC,Erigeron speciosus (Lindl.) DC. var. conspicuus (Rydb.) Breitung,,Asteraceae
ERSUC,ERSUC2,Erigeron subtrinervis Rydb. ex Porter & Britton ssp. conspicuus (Rydb.) Cronquist,,Asteraceae
ERTE6,,Erigeron tener (A. Gray) A. Gray,slender fleabane,Asteraceae
ERTW,,Erigeron tweedyi Canby,Tweedy's fleabane,Asteraceae
ERUN2,,Erigeron uncialis S.F. Blake,lone fleabane,Asteraceae
ERUNU,,Erigeron uncialis S.F. Blake ssp. uncialis,lone fleabane,Asteraceae
ERUNU,ERCA24,Erigeron cavernensis S.L. Welsh & N.D. Atwood,,Asteraceae
ERUNU,ERUNU3,Erigeron uncialis S.F. Blake var. uncialis,,Asteraceae
ERUR2,,Erigeron ursinus D.C. Eaton,Bear River fleabane,Asteraceae
ERWA5,,Erigeron watsonii (A. Gray) Cronquist,Watson's fleabane,Asteraceae
ERWA5,ASWA8,Aster watsonii A. Gray,,Asteraceae
EUCEP2,,Eucephalus Nutt.,aster,Asteraceae
EUCO36,,Eurybia conspicua (Lindl.) G.L. Nesom,western showy aster,Asteraceae
EUCO36,ASCO3,Aster conspicuus Lindl.,,Asteraceae
EUEL2,,Eucephalus elegans Nutt.,elegant aster,Asteraceae
EUEL2,ASEL6,"Aster elegans (Nutt.) Torr. & A. Gray, non Willd.",,Asteraceae
EUEL2,ASPE3,Aster perelegans A. Nelson & J.F. Macbr.,,Asteraceae
EUEL2,EUPE17,Eucephalus perelegans (A. Nelson & J.F. Macbr.) W.A. Weber,,Asteraceae
EUEN,,Eucephalus engelmannii (D.C. Eaton) Greene,Engelmann's aster,Asteraceae
EUEN,ASELE,Aster elegans (Nutt.) Torr. & A. Gray var. engelmannii D.C. Eaton,,Asteraceae
EUEN,ASEN2,Aster engelmannii (D.C. Eaton) A. Gray,,Asteraceae
EUGL19,,Eurybia glauca (Nutt.) G.L. Nesom,gray aster,Asteraceae
EUGL19,ASGL3,Aster glaucodes S.F. Blake,,Asteraceae
EUGL19,ASGLF,Aster glaucodes S.F. Blake var. formosus (Greene) Kittell,,Asteraceae
EUGL19,ASGL10,"Aster glaucus (Nutt.) Torr. & A. Gray, non Nees",,Asteraceae
EUGL19,EUFO4,Eucephalus formosus Greene,,Asteraceae
EUGL19,EUGL13,Eucephalus glaucus Nutt.,,Asteraceae
EUGLG2,,Eurybia glauca (Nutt.) G.L. Nesom var. glauca,gray aster,Asteraceae
EUGR5,,Euthamia graminifolia (L.) Nutt.,flat-top goldentop,Asteraceae
EUGRG,,Euthamia graminifolia (L.) Nutt. var. graminifolia,flat-top goldentop,Asteraceae
EUGRG,CHGR24,Chrysocoma graminifolia L.,,Asteraceae
EUGRG,EUFL5,Euthamia floribunda Greene,,Asteraceae
EUGRG,EUGRM,Euthamia graminifolia (L.) Nutt. var. major (Michx.) Moldenke,,Asteraceae
EUGRG,EUGRN,Euthamia graminifolia (L.) Nutt. var. nuttallii (Greene) W. Stone,,Asteraceae
EUGRG,EUNU4,Euthamia nuttallii Greene,,Asteraceae
EUGRG,SOGR8,Solidago graminifolia (L.) Salisb.,,Asteraceae
EUGRG,SOGRM3,Solidago graminifolia (L.) Salisb. var. major (Michx.) Fernald,,Asteraceae
EUGRG,SOGRN,Solidago graminifolia (L.) Salisb. var. nuttallii (Greene) Fernald,,Asteraceae
EUGRG,SOGRP,Solidago graminifolia (L.) Salisb. var. polycephala (Fernald) Fernald,,Asteraceae
EUGRG,SOHI6,Solidago hirtella (Greene) Bush,,Asteraceae
EUGRG,SONU3,Solidago nuttallii (Greene) Bush,,Asteraceae
EUGRG,SOPO3,Solidago polycephala Fernald,,Asteraceae
EUIN9,,Eurybia integrifolia (Nutt.) G.L. Nesom,thickstem aster,Asteraceae
EUIN9,ASIN3,Aster integrifolius Nutt.,,Asteraceae
EUMA9,,Eutrochium maculatum (L.) E.E. Lamont,spotted joe pye weed,Asteraceae
EUMA9,EUMA12,Eupatoriadelphus maculatus (L.) R.M. King & H. Rob.,,Asteraceae
EUMA9,EUMA6,Eupatorium maculatum L.,,Asteraceae
EUMA9,EUPUM,Eupatorium purpureum L. var. maculatum (L.) Darl.,,Asteraceae
EUMAB4,,Eutrochium maculatum (L.) E.E. Lamont var. bruneri (A. Gray) E.E. Lamont,spotted joe pye weed,Asteraceae
EUMAB4,EUMAB,Eupatoriadelphus maculatus (L.) R.M. King & H. Rob. var. bruneri (A. Gray) R.M. King & H. Rob.,,Asteraceae
EUMAB4,EUBR4,Eupatorium bruneri A. Gray,,Asteraceae
EUMAB4,EUMAB3,Eupatorium maculatum L. ssp. bruneri (A. Gray) G.W. Douglas,,Asteraceae
EUMAB4,EUMAB2,Eupatorium maculatum L. var. bruneri (A. Gray) Breitung,,Asteraceae
EUME17,,Eurybia merita (A. Nelson) G.L. Nesom,subalpine aster,Asteraceae
EUME17,ASBE7,Aster behringensis Gandog.,,Asteraceae
EUME17,ASME6,Aster meritus A. Nelson,,Asteraceae
EUME17,ASRI6,Aster richardsonii Spreng.,,Asteraceae
EUME17,ASSIR2,Aster sibiricus L. ssp. richardsonii (Spreng.) Á. Löve & D. Löve,,Asteraceae
EUME17,ASSIG,Aster sibiricus L. var. giganteus (Hook.) A. Gray,,Asteraceae
EUME17,ASSIM,Aster sibiricus L. var. meritus (A. Nelson) Raup,,Asteraceae
EUME17,EUSIG,Eurybia sibirica (L.) G.L. Nesom var. gigantea (Hook.) G.L. Nesom,,Asteraceae
EUOC4,,Euthamia occidentalis Nutt.,western goldentop,Asteraceae
EUOC4,EUCA13,Euthamia californica Gandog.,,Asteraceae
EUOC4,EULI3,Euthamia linearifolia Gandog.,,Asteraceae
EUOC4,SOOC4,Solidago occidentalis (Nutt.) Torr. & A. Gray,,Asteraceae
EURYB,,Eurybia (Cass.) Cass.,aster,Asteraceae
EUSI13,,Eurybia sibirica (L.) G.L. Nesom,arctic aster,Asteraceae
EUSI13,ASSI,Aster sibiricus L.,,Asteraceae
EUSI13,ASSU27,Aster subintegerrimus (Trautv.) Ostenf. & Resvoll,,Asteraceae
EUTHA,,Euthamia Nutt. ex Cass.,goldentop,Asteraceae
EUTRO,,Eutrochium Raf.,joe pye weed,Asteraceae
EUTRO,EUPAT3,Eupatoriadelphus R.M. King & H. Rob.,,Asteraceae
GAAR,,Gaillardia aristata Pursh,blanketflower,Asteraceae
GAILL,,Gaillardia Foug.,blanketflower,Asteraceae
GLMA2,,Glyptopleura marginata D.C. Eaton,carveseed,Asteraceae
GLYPT,,Glyptopleura D.C. Eaton,glyptopleura,Asteraceae
GNAPH,,Gnaphalium L.,cudweed,Asteraceae
GNPA,,Gnaphalium palustre Nutt.,western marsh cudweed,Asteraceae
GNPA,FIPA3,Filaginella palustris (Nutt.) Holub,,Asteraceae
GNUL,,Gnaphalium uliginosum L.,marsh cudweed,Asteraceae
GNUL,FIUL2,Filaginella uliginosa (L.) Opiz,,Asteraceae
GRCO,,Grindelia columbiana (Piper) Rydb.,Columbia River gumweed,Asteraceae
GRCO,GRNAC,Grindelia nana Nutt. ssp. columbiana Piper,,Asteraceae
GRCO,GRNAD,Grindelia nana Nutt. var. discoidea (Nutt.) A. Gray,,Asteraceae
GRHO,,Grindelia howellii Steyerm.,Howell's gumweed,Asteraceae
GRIND,,Grindelia Willd.,gumweed,Asteraceae
GRNA,,Grindelia nana Nutt.,Idaho gumweed,Asteraceae
GRNAI,,Grindelia nana Nutt. var. integerrima (Rydb.) Steyerm.,Idaho gumweed,Asteraceae
GRNAN,,Grindelia nana Nutt. var. nana,Idaho gumweed,Asteraceae
GRNAN,GRNAI2,Grindelia nana Nutt. var. integrifolia Nutt.,,Asteraceae
GRNAN,GRSQI,Grindelia squarrosa (Pursh) Dunal var. integrifolia (Nutt.) B. Boivin,,Asteraceae
GRSQ,,Grindelia squarrosa (Pursh) Dunal,curlycup gumweed,Asteraceae
GRSQQ,,Grindelia squarrosa (Pursh) Dunal var. quasiperennis Lunell,curlycup gumweed,Asteraceae
GRSQQ,GRPE2,Grindelia perennis A. Nelson,,Asteraceae
GRSQS,,Grindelia squarrosa (Pursh) Dunal var. serrulata (Rydb.) Steyerm.,curlycup gumweed,Asteraceae
GRSQS,GRSE4,Grindelia serrulata Rydb.,,Asteraceae
GRSQS2,,Grindelia squarrosa (Pursh) Dunal var. squarrosa,curlycup gumweed,Asteraceae
GUSA2,,Gutierrezia sarothrae (Pursh) Britton & Rusby,broom snakeweed,Asteraceae
GUSA2,GUDI3,Gutierrezia diversifolia Greene,,Asteraceae
GUSA2,GULE,Gutierrezia lepidota Greene,,Asteraceae
GUSA2,GULI2,Gutierrezia linearifolia Lag.,,Asteraceae
GUSA2,GULI3,Gutierrezia linearis Rydb.,,Asteraceae
GUSA2,GULI4,Gutierrezia linoides Greene,,Asteraceae
GUSA2,GULO3,Gutierrezia longipappa S.F. Blake,,Asteraceae
GUSA2,GUPO2,Gutierrezia pomariensis (S.L. Welsh) S.L. Welsh,,Asteraceae
GUSA2,GUSAP,Gutierrezia sarothrae (Pursh) Britton & Rusby var. pomariensis S.L. Welsh,,Asteraceae
GUSA2,GUTE3,Gutierrezia tenuis Greene,,Asteraceae
GUSA2,SOSA5,Solidago sarothrae Pursh,,Asteraceae
GUSA2,XASA4,Xanthocephalum sarothrae (Pursh) Shinners,,Asteraceae
GUSA2,XASAP,Xanthocephalum sarothrae (Pursh) Shinners var. pomariense (S.L. Welsh) S.L. Welsh,,Asteraceae
GUSA2,XATE2,Xanthocephalum tenue (Greene) Shinners,,Asteraceae
GUTIE,,Gutierrezia Lag.,snakeweed,Asteraceae
HEAN3,,Helianthus annuus L.,common sunflower,Asteraceae
HEAN3,HEANJ,Helianthus annuus L. ssp. jaegeri (Heiser) Heiser,,Asteraceae
HEAN3,HEANL,Helianthus annuus L. ssp. lenticularis (Douglas ex Lindl.) Cockerell,,Asteraceae
HEAN3,HEANT,Helianthus annuus L. ssp. texanus Heiser,,Asteraceae
HEAN3,HEANL2,Helianthus annuus L. var. lenticularis (Douglas ex Lindl.) Steyerm.,,Asteraceae
HEAN3,HEANM,Helianthus annuus L. var. macrocarpus (DC.) Cockerell,,Asteraceae
HEAN3,HEANT2,Helianthus annuus L. var. texanus (Heiser) Shinners,,Asteraceae
HEAN3,HEAR14,Helianthus aridus Rydb.,,Asteraceae
HEAN3,HELE5,Helianthus lenticularis Douglas ex Lindl.,,Asteraceae
HEAU,,Helenium autumnale L.,common sneezeweed,Asteraceae
HEAUM,,Helenium autumnale L. var. montanum (Nutt.) Fernald,mountain sneezeweed,Asteraceae
HEAUM,HEMO9,Helenium montanum Nutt.,,Asteraceae
HEBA2,,Heterotheca barbata (Rydb.) Semple,Spokane false goldenaster,Asteraceae
HEBA2,CHBA3,Chrysopsis barbata Rydb.,,Asteraceae
HECU2,,Helianthus cusickii A. Gray,Cusick's sunflower,Asteraceae
HELEN,,Helenium L.,sneezeweed,Asteraceae
HELIA,,Helianthella Torr. & A. Gray,helianthella,Asteraceae
HELIA3,,Helianthus L.,sunflower,Asteraceae
HELIO4,,Heliomeris Nutt.,false goldeneye,Asteraceae
HEMA2,,Helianthus maximiliani Schrad.,Maximilian sunflower,Asteraceae
HEMA2,HEDA2,Helianthus dalyi Britton,,Asteraceae
HEMI20,,Hemizonella minima (A. Gray) A. Gray,opposite-leaved tarweed,Asteraceae
HEMI20,MAMI,Madia minima (A. Gray) D.D. Keck,,Asteraceae
HEMIZ2,,Hemizonella (A. Gray) A. Gray,tarweed,Asteraceae
HEMU3,,Heliomeris multiflora Nutt.,showy goldeneye,Asteraceae
HEMUM,,Heliomeris multiflora Nutt. var. multiflora,showy goldeneye,Asteraceae
HEMUM,VIMU,Viguiera multiflora (Nutt.) S.F. Blake,,Asteraceae
HENU,,Helianthus nuttallii Torr. & A. Gray,Nuttall's sunflower,Asteraceae
HENUN,,Helianthus nuttallii Torr. & A. Gray ssp. nuttallii,Nuttall's sunflower,Asteraceae
HENUN,HEFA6,Helianthus fascicularis Greene,,Asteraceae
HENUN,HENUC,Helianthus nuttallii Torr. & A. Gray ssp. canadensis R.W. Long,,Asteraceae
HENUN,HENUC2,Helianthus nuttallii Torr. & A. Gray ssp. coloradensis (Cockerell) R.W. Long,,Asteraceae
HEPE,,Helianthus petiolaris Nutt.,prairie sunflower,Asteraceae
HEPEP,,Helianthus petiolaris Nutt. ssp. petiolaris,prairie sunflower,Asteraceae
HEPU3,,Helianthus pumilus Nutt.,little sunflower,Asteraceae
HEQU2,,Helianthella quinquenervis (Hook.) A. Gray,fivenerve helianthella,Asteraceae
HEQU2,HEQU4,Helianthus quinquenervis Hook.,,Asteraceae
HETER8,,Heterotheca Cass.,false goldenaster,Asteraceae
HETU,,Helianthus tuberosus L.,Jerusalem artichoke,Asteraceae
